city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pc_type,ur_class
Dundee,DD1 3JZ,56.46543521,-2.9510841,16,MVS,1,4,large,1
Dundee,DD4 6JE,56.46675361,-2.94668616,19,MVS,0,1,small,1
Dundee,DD4 6JP,56.46652287,-2.95101392,19,MVS,0,1,small,1
Dundee,DD1 3JS,56.46461069,-2.96015203,16,MVS,1,4,small,1
Dundee,DD4 6DR,56.46721305,-2.96055857,19,MVS,0,1,small,1
Dundee,DD4 6DT,56.46751054,-2.95926762,19,MVS,0,1,small,1
Dundee,DD2 3LJ,56.47629816,-3.00570917,19,MVS,5,1,small,1
Dundee,DD2 3NY,56.47691052,-3.0022024,19,MVS,5,1,small,1
Dundee,DD2 3PT,56.47700589,-3.00040284,19,MVS,5,1,small,1
Dundee,DD2 3XN,56.47392251,-3.00506193,15,MVS,2,5,small,1
Dundee,DD2 4TD,56.47760067,-3.03740229,17,MVS,4,3,small,1
Dundee,DD2 5JX,56.47351195,-3.06087804,22,MVS,20,8,small,6
Dundee,DD2 1FA,56.46041016,-3.03669005,16,MVS,2,4,small,1
Dundee,DD2 1GZ,56.4640189,-3.04134888,16,MVS,2,4,small,1
Dundee,DD2 1NH,56.46343427,-3.04569853,16,MVS,2,4,small,1
Dundee,DD2 1UA,56.46134109,-3.0371049,16,MVS,2,4,small,1
Dundee,DD1 1AD,56.46241068,-2.97726639,17,MVS,2,3,small,1
Dundee,DD2 2LJ,56.46383143,-2.99296413,18,MVS,0,2,small,1
Dundee,DD1 5PA,56.46029024,-2.99087568,17,MVS,0,3,large,1
Dundee,DD3 6PP,56.47011021,-2.97614945,19,MVS,0,1,small,1
Dundee,DD3 7AL,56.46940007,-2.97390749,19,MVS,0,1,small,1
Dundee,DD3 7AW,56.46869591,-2.97319151,19,MVS,0,1,small,1
Dundee,DD3 7DL,56.46851507,-2.97104436,19,MVS,0,1,small,1
Dundee,DD5 4UA,56.48970148,-2.82831503,22,MVS,29,8,small,6
Dundee,DD4 9FG,56.49444705,-2.96028869,17,MVS,15,3,small,1
Dundee,DD4 9FH,56.49507502,-2.9592488,17,MVS,15,3,small,1
Dundee,DD4 9FL,56.49574199,-2.95897327,17,MVS,15,3,small,1
Dundee,DD4 9FS,56.49041504,-2.95770199,19,MVS,0,1,small,1
Dundee,DD4 9RP,56.49474579,-2.95883442,17,MVS,15,3,small,1
Dundee,DD4 9UA,56.49081383,-2.95491863,17,MVS,15,3,small,1
Dundee,DD4 9RA,56.49591151,-2.9556315,23,MVS,9,7,small,6
Dundee,DD4 9UB,56.49326586,-2.95501274,17,MVS,15,3,small,1
Dundee,DD4 7HG,56.47723581,-2.9339917,19,MVS,3,1,large,1
Dundee,DD4 7RH,56.47543601,-2.9355709,19,MVS,3,1,small,1
Dundee,DD4 7RN,56.47593452,-2.93618384,19,MVS,3,1,large,1
Dundee,DD4 8ED,56.4781194,-2.94071858,19,MVS,3,1,small,1
Dundee,DD4 8SL,56.47736625,-2.93694967,19,MVS,3,1,large,1
Dundee,DD4 0LS,56.49132085,-2.91502747,16,MVS,0,4,small,1
Dundee,DD4 0NN,56.49042341,-2.91489217,19,MVS,0,1,small,1
Dundee,DD4 8NJ,56.47790845,-2.92092269,19,MVS,0,1,large,1
Dundee,DD4 9RD,56.49334374,-2.95889649,17,MVS,15,3,small,1
Dundee,DD4 0SX,56.4888701,-2.928074,19,MVS,1,1,small,1
Dundee,DD1 3LW,56.46573793,-2.93964952,16,MVS,1,4,small,1
Dundee,DD1 3NA,56.46626866,-2.92882085,16,MVS,1,4,small,1
Dundee,DD4 7NL,56.46831643,-2.9216805,16,MVS,1,4,small,1
Dundee,DD4 7UL,56.46915822,-2.92325912,16,MVS,1,4,small,1
Dundee,DD4 0JX,56.4831723,-2.91984865,19,MVS,1,1,small,1
Dundee,DD4 7RW,56.4774181,-2.93125247,19,MVS,3,1,small,1
Dundee,DD4 8JX,56.47990155,-2.92353626,19,MVS,3,1,small,1
Dundee,DD4 7FF,56.47654345,-2.93287074,19,MVS,3,1,small,1
Dundee,DD4 0SY,56.49446869,-2.90846021,23,MVS,9,7,small,6
Dundee,DD4 8PF,56.47935833,-2.91925305,19,MVS,0,1,small,1
Dundee,DD4 8BG,56.48535565,-2.94731184,19,MVS,0,1,small,1
Dundee,DD4 0HU,56.48963315,-2.91727669,16,MVS,0,4,small,1
Dundee,DD4 0RN,56.49009459,-2.91926915,16,MVS,0,4,small,1
Dundee,DD4 9BT,56.4888764,-2.95098861,19,MVS,0,1,small,1
Dundee,DD4 0BR,56.48704693,-2.91831852,19,MVS,0,1,small,1
Dundee,DD4 0FE,56.48813171,-2.91741908,19,MVS,0,1,small,1
Dundee,DD4 0FG,56.48757271,-2.9188996,19,MVS,17,1,small,1
Dundee,DD4 0AE,56.48709002,-2.9124735,19,MVS,17,1,small,1
Dundee,DD4 0FF,56.48799937,-2.91587314,19,MVS,0,1,small,1
Dundee,DD4 0JP,56.48709646,-2.91159675,19,MVS,17,1,small,1
Dundee,DD4 0ND,56.48841661,-2.9128951,19,MVS,0,1,small,1
Dundee,DD4 0NT,56.48646209,-2.90620649,19,MVS,17,1,small,1
Dundee,DD4 0NX,56.48574444,-2.91463339,19,MVS,1,1,small,1
Dundee,DD4 0ST,56.48836701,-2.91230929,19,MVS,17,1,small,1
Dundee,DD4 0SU,56.48768325,-2.91243903,19,MVS,17,1,small,1
Dundee,DD4 0SW,56.48651655,-2.91226487,19,MVS,17,1,small,1
